model,month,players_seen,effective_min,effective_p01,effective_p10,effective_p25,effective_p50,effective_p75,effective_p90,effective_p99,effective_max
advanced_seed,2025-03,569841,813.5423989688496,1192.5,1357.5,1447.5,1567.5,1717.5,1872.5,2162.5,2617.792885362503
advanced_seed,2025-04,572901,868.5547652178581,1197.5,1357.5,1452.5,1567.5,1722.5,1877.5,2162.5,2623.279193033244
advanced_seed,2025-05,576432,874.4625727393459,1197.5,1357.5,1452.5,1572.5,1727.5,1882.5,2167.5,2653.758754356321
advanced_seed,2025-06,580020,831.8261336134717,1197.5,1357.5,1452.5,1567.5,1722.5,1877.5,2162.5,2626.3673142222124
advanced_seed,2025-07,583072,855.1526595857684,1197.5,1362.5,1452.5,1572.5,1727.5,1882.5,2172.5,2669.472484551229
advanced_seed,2025-08,586106,849.2369602124978,1197.5,1357.5,1452.5,1572.5,1727.5,1882.5,2172.5,2655.9565779492
advanced_seed,2025-09,588993,819.7897202564768,1197.5,1357.5,1452.5,1572.5,1727.5,1882.5,2167.5,2663.2825350998555
advanced_seed,2025-10,591352,845.2152176797288,1192.5,1357.5,1447.5,1567.5,1722.5,1877.5,2162.5,2628.8533186438126
advanced_seed,2025-11,594327,822.2016400572807,1197.5,1357.5,1452.5,1572.5,1722.5,1877.5,2167.5,2649.2618564881313
advanced_seed,2025-12,597530,821.9374463941422,1192.5,1357.5,1447.5,1567.5,1717.5,1872.5,2162.5,2667.1945134426633
provisional_9_seed,2008-04,35706,988.2370263378529,1182.5,1317.5,1407.5,1502.5,1602.5,1697.5,1857.5,2119.546168967905
provisional_9_seed,2008-07,63413,917.0992096667338,1172.5,1317.5,1407.5,1502.5,1607.5,1702.5,1877.5,2128.036664232831
provisional_9_seed,2008-10,78126,888.8691450743679,1157.5,1307.5,1402.5,1512.5,1622.5,1727.5,1907.5,2141.715098445137
provisional_9_seed,2009-01,88435,924.0938065060242,1137.5,1292.5,1387.5,1497.5,1607.5,1712.5,1907.5,2160.8265647727935
provisional_9_seed,2009-04,96130,844.1472591899176,1127.5,1282.5,1382.5,1497.5,1612.5,1722.5,1922.5,2179.125085871404
provisional_9_seed,2009-07,106936,828.059965067373,1117.5,1277.5,1377.5,1492.5,1612.5,1722.5,1927.5,2156.874715902844
provisional_9_seed,2009-09,111986,856.5368579812136,1107.5,1277.5,1377.5,1497.5,1612.5,1732.5,1947.5,2210.5870983687073
provisional_9_seed,2009-11,115356,825.7610673755528,1097.5,1267.5,1377.5,1497.5,1617.5,1732.5,1957.5,2198.681336990042
provisional_9_seed,2010-01,119145,812.8820709376854,1092.5,1262.5,1372.5,1492.5,1612.5,1732.5,1952.5,2206.397294756156
provisional_9_seed,2010-03,122006,817.4500678227025,1087.5,1262.5,1372.5,1492.5,1617.5,1737.5,1967.5,2278.8181975438742
provisional_9_seed,2010-05,126711,790.6787354322663,1077.5,1257.5,1367.5,1492.5,1622.5,1742.5,1972.5,2244.069214075183
provisional_9_seed,2010-07,130342,778.1502678361842,1062.5,1247.5,1362.5,1492.5,1622.5,1747.5,1977.5,2240.236625753749
provisional_9_seed,2010-09,135161,740.8676111462439,1052.5,1242.5,1357.5,1487.5,1617.5,1742.5,1972.5,2291.4975011515435
provisional_9_seed,2010-11,138572,734.1229253981079,1047.5,1242.5,1357.5,1487.5,1617.5,1742.5,1977.5,2240.98884009647
provisional_9_seed,2011-01,142158,756.6838973985883,1042.5,1232.5,1352.5,1482.5,1612.5,1737.5,1977.5,2271.922609023783
provisional_9_seed,2011-03,145507,755.6013101191361,1027.5,1227.5,1347.5,1477.5,1607.5,1737.5,1977.5,2263.1341719346083
provisional_9_seed,2011-05,149681,710.9357898361618,1027.5,1222.5,1347.5,1477.5,1612.5,1742.5,1982.5,2290.3213038662566
provisional_9_seed,2011-07,153718,700.6299864410441,1017.5,1217.5,1342.5,1477.5,1617.5,1747.5,1987.5,2328.5607643297853
provisional_9_seed,2011-09,158478,690.0973705578875,1017.5,1222.5,1342.5,1477.5,1617.5,1752.5,1997.5,2304.8190329049417
provisional_9_seed,2011-11,162520,710.472162666557,1012.5,1212.5,1337.5,1472.5,1607.5,1742.5,1982.5,2333.6702495049335
provisional_9_seed,2012-01,167627,667.7572309488739,1007.5,1212.5,1337.5,1467.5,1607.5,1737.5,1992.5,2330.3558494959393
provisional_9_seed,2012-03,171133,667.146475841736,1002.5,1207.5,1332.5,1467.5,1602.5,1737.5,1987.5,2321.1053947545915
provisional_9_seed,2012-05,178038,653.6672503374616,987.5,1202.5,1327.5,1462.5,1602.5,1737.5,1992.5,2346.110746664042
provisional_9_seed,2012-07,182593,654.7381933161722,987.5,1197.5,1327.5,1462.5,1602.5,1737.5,1987.5,2335.6584075820183
provisional_9_seed,2012-08,184603,649.4162444373432,982.5,1197.5,1322.5,1457.5,1597.5,1732.5,1987.5,2315.715656898668
